Downloaded from wid.world on 08-04-2020 at 16:19:51
Percentile;Year;"anweal_992_i_FR
Market-value national wealth
Total population | average income or wealth | adults | individual | Euro € | ppp | constant (2018)
France";"anweal_992_i_US
Market-value national wealth
Total population | average income or wealth | adults | individual | Euro € | ppp | constant (2018)
USA";"shweal_z_FR
Net personal wealth
Top 10% | share
France";"shweal_z_US
Net personal wealth
Top 10% | share
USA"
p99p100;1940;;;0.3479;0.3767
p99p100;1941;;;0.3484;0.3457
p99p100;1942;;;0.3625;0.3411
p99p100;1943;;;0.3806;0.3438
p99p100;1944;;;0.3784;0.3184
p99p100;1945;;;0.3517;0.321
p99p100;1946;;;0.307;0.2993
p99p100;1947;;;0.3024;0.2868
p99p100;1948;;;0.3057;0.2807
p99p100;1949;;;0.3326;0.2719
p99p100;1950;;;0.3338;0.2853
p99p100;1951;;;0.3272;0.281
p99p100;1952;;;0.3206;0.2777
p99p100;1953;;;0.319;0.2654
p99p100;1954;;;0.3043;0.2724
p99p100;1955;;;0.3108;0.2754
p99p100;1956;;;0.3133;0.279
p99p100;1957;;;0.3324;0.2753
p99p100;1958;;;0.3112;0.2712
p99p100;1959;;;0.3256;0.2777
p99p100;1960;;;0.3143;0.2777
p99p100;1961;;;;0.2796
p99p100;1962;;;0.3201;0.3004
p99p100;1963;;;;0.2808
p99p100;1964;;;0.3255;0.2969
p99p100;1965;;;0.3186;0.2755
p99p100;1966;;;0.3049;0.2901
p99p100;1967;;;0.292;0.2865
p99p100;1968;;;0.2571;0.305
p99p100;1969;;;0.2333;0.2893
p99p100;1970;;;0.2033;0.2809
p99p100;1971;;;0.1984;0.2766
p99p100;1972;;;0.1979;0.2745
p99p100;1973;;;0.1978;0.2594
p99p100;1974;;;0.1913;0.2457
p99p100;1975;;;0.1868;0.2385
p99p100;1976;;;0.183;0.2291
p99p100;1977;;;0.1787;0.2312
p99p100;1978;;;0.176;0.2196
p99p100;1979;;;0.1744;0.2327
p99p100;1980;;;0.1721;0.2355
p99p100;1981;;;0.1667;0.2442
p99p100;1982;;;0.1618;0.2469
p99p100;1983;;;0.1593;0.2374
p99p100;1984;;;0.158;0.2387
p99p100;1985;;;0.1614;0.2428
p99p100;1986;;;0.1679;0.2406
p99p100;1987;;;0.1706;0.2534
p99p100;1988;;;0.1737;0.2719
p99p100;1989;;;0.1766;0.273
p99p100;1990;;;0.1718;0.2743
p99p100;1991;;;0.1809;0.2688
p99p100;1992;;;0.175;0.2862
p99p100;1993;;;0.1879;0.2883
p99p100;1994;;;0.1932;0.2884
p99p100;1995;;;0.1964;0.2914
p99p100;1996;;;0.2332;0.3002
p99p100;1997;;;0.2531;0.3097
p99p100;1998;;;0.267;0.3261
p99p100;1999;;;0.2784;0.339
p99p100;2000;;;0.2811;0.3444
p99p100;2001;;;0.2705;0.3337
p99p100;2002;;;0.254;0.3227
p99p100;2003;;;0.2462;0.3215
p99p100;2004;;;0.2376;0.3317
p99p100;2005;;;0.2251;0.3353
p99p100;2006;;;0.2213;0.3409
p99p100;2007;;;0.2237;0.351
p99p100;2008;;;0.2159;0.3738
p99p100;2009;;;0.217;0.3734
p99p100;2010;;;0.2351;0.39
p99p100;2011;;;0.2298;0.3883
p99p100;2012;;;0.2236;0.401
p99p100;2013;;;0.229;0.3828
p99p100;2014;;;0.2338;0.3856
p99p100;2015;;;;
